start_date,end_date,data_set,minimum_profit,cut_off,moving_average_count,winners.size,losers.size,winning_percentage,cut_off_percentage
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDCAD,7,1,10,0,1,0.0,10.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDCHF,7,1,10,10,5,66.67,10.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,NZDUSD,7,1,10,1,1,50.0,10.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,7,1,10,1,8,11.11,10.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,7,1,10,7,5,58.33,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,7,1,10,7,5,58.33,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURCHF,7,1,10,1,4,20.0,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURGBP,7,1,10,2,2,50.0,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,7,1,10,3,8,27.27,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,7,1,10,6,5,54.55,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCAD,7,1,10,3,2,60.0,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCHF,7,1,10,5,4,55.56,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,NZDUSD,7,1,10,0,1,0.0,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,7,1,10,3,4,42.86,10.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,7,1,10,9,7,56.25,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,7,1,10,11,7,61.11,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURCHF,7,1,10,3,4,42.86,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURGBP,7,1,10,1,1,50.0,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURUSD,7,1,10,3,4,42.86,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,7,1,10,3,5,37.5,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCAD,7,1,10,1,1,50.0,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCHF,7,1,10,5,5,50.0,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,NZDUSD,7,1,10,0,1,0.0,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,7,1,10,0,2,0.0,10.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,7,1,10,5,9,35.71,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,AUDUSD,7,1,10,9,9,50.0,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURCHF,7,1,10,2,5,28.57,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURGBP,7,1,10,0,1,0.0,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,7,1,10,8,11,42.11,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,7,1,10,2,11,15.38,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,7,1,10,11,7,61.11,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,NZDUSD,7,1,10,0,2,0.0,10.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,7,1,10,5,8,38.46,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,7,1,10,9,7,56.25,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,7,1,10,5,8,38.46,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURGBP,7,1,10,7,4,63.64,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,7,1,10,8,9,47.06,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,GBPUSD,7,1,10,4,6,40.0,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,7,1,10,23,6,79.31,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,NZDUSD,7,1,10,0,1,0.0,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,7,1,10,1,0,100.0,10.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,7,1,10,24,15,61.54,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,7,1,10,7,5,58.33,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURCHF,7,1,10,0,2,0.0,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURGBP,7,1,10,10,5,66.67,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURUSD,7,1,10,6,5,54.55,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,7,1,10,19,12,61.29,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCHF,7,1,10,10,12,45.45,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,7,1,10,1,1,50.0,10.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,7,1,10,24,12,66.67,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,7,1,10,9,8,52.94,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,7,1,10,4,1,80.0,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURGBP,7,1,10,8,10,44.44,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,7,1,10,7,6,53.85,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,7,1,10,16,14,53.33,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,7,1,10,14,18,43.75,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,NZDUSD,7,1,10,1,2,33.33,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,7,1,10,1,3,25.0,10.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,7,1,10,17,8,68.0,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,AUDUSD,7,1,10,18,8,69.23,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,7,1,10,3,2,60.0,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURGBP,7,1,10,4,7,36.36,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,7,1,10,3,5,37.5,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,7,1,10,1,5,16.67,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCAD,7,1,10,1,1,50.0,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCHF,7,1,10,9,11,45.0,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,NZDUSD,7,1,10,3,3,50.0,10.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,7,1,10,10,5,66.67,10.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,AUDUSD,7,2,4,5,2,71.43,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURGBP,7,2,4,0,5,0.0,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,7,2,4,3,4,42.86,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,7,2,4,6,3,66.67,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDCAD,7,2,4,0,1,0.0,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDCHF,7,2,4,7,1,87.5,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,NZDUSD,7,2,4,0,1,0.0,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,7,2,4,0,2,0.0,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURJPY,7,2,4,1,2,33.33,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,7,2,4,4,5,44.44,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,7,2,4,1,2,33.33,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURGBP,7,2,4,1,5,16.67,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,7,2,4,4,7,36.36,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,7,2,4,5,7,41.67,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDCAD,7,2,4,2,2,50.0,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDCHF,7,2,4,13,4,76.47,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,NZDUSD,7,2,4,0,1,0.0,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,7,2,4,1,3,25.0,50.0
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,7,2,4,6,4,60.0,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,7,2,4,6,5,54.55,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURCHF,7,2,4,1,3,25.0,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURGBP,7,2,4,2,1,66.67,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,7,2,4,2,4,33.33,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,7,2,4,3,4,42.86,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCAD,7,2,4,2,1,66.67,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCHF,7,2,4,7,5,58.33,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,7,2,4,2,4,33.33,50.0
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,7,2,4,8,8,50.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,7,2,4,10,6,62.5,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURCHF,7,2,4,1,3,25.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURGBP,7,2,4,1,0,100.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURUSD,7,2,4,1,4,20.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,7,2,4,3,3,50.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCHF,7,2,4,5,6,45.45,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,NZDUSD,7,2,4,0,1,0.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,7,2,4,1,4,20.0,50.0
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,7,2,4,3,8,27.27,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,AUDUSD,7,2,4,10,8,55.56,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURCHF,7,2,4,3,4,42.86,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURGBP,7,2,4,1,0,100.0,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,7,2,4,1,10,9.09,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,7,2,4,3,8,27.27,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCAD,7,2,4,0,2,0.0,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,7,2,4,8,6,57.14,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,NZDUSD,7,2,4,0,2,0.0,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,7,2,4,2,2,50.0,50.0
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,7,2,4,5,7,41.67,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,7,2,4,11,6,64.71,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,7,2,4,2,4,33.33,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURGBP,7,2,4,4,3,57.14,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,7,2,4,4,11,26.67,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,GBPUSD,7,2,4,4,6,40.0,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCAD,7,2,4,0,2,0.0,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,7,2,4,17,5,77.27,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,NZDUSD,7,2,4,0,1,0.0,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,7,2,4,1,0,100.0,50.0
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,7,2,4,19,12,61.29,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,7,2,4,8,7,53.33,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURCHF,7,2,4,0,1,0.0,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURGBP,7,2,4,6,6,50.0,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURUSD,7,2,4,6,7,46.15,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,7,2,4,9,12,42.86,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCAD,7,2,4,0,2,0.0,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCHF,7,2,4,10,7,58.82,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,NZDUSD,7,2,4,1,2,33.33,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,7,2,4,1,0,100.0,50.0
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,7,2,4,17,10,62.96,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,7,2,4,6,7,46.15,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,7,2,4,3,2,60.0,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURGBP,7,2,4,7,9,43.75,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,7,2,4,4,7,36.36,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,7,2,4,8,12,40.0,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCAD,7,2,4,0,3,0.0,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,7,2,4,8,8,50.0,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,NZDUSD,7,2,4,1,3,25.0,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,7,2,4,1,0,100.0,50.0
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,7,2,4,11,6,64.71,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,AUDUSD,7,2,4,9,5,64.29,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,7,2,4,3,3,50.0,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURGBP,7,2,4,4,6,40.0,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,7,2,4,1,3,25.0,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,7,2,4,2,3,40.0,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCAD,7,2,4,0,1,0.0,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCHF,7,2,4,7,4,63.64,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,NZDUSD,7,2,4,0,3,0.0,50.0
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURJPY,7,2,4,8,2,80.0,50.0
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,AUDUSD,7,2,6,3,3,50.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURCHF,7,2,6,0,1,0.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURGBP,7,2,6,0,3,0.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURUSD,7,2,6,1,5,16.67,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,GBPUSD,7,2,6,6,3,66.67,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDCAD,7,2,6,0,1,0.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDCHF,7,2,6,6,2,75.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,NZDUSD,7,2,6,1,1,50.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,USDJPY,7,2,6,0,2,0.0,33.33
2015-08-02T00:00:00+00:00,2017-08-02T00:00:00+00:00,EURJPY,7,2,6,0,3,0.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,AUDUSD,7,2,6,2,7,22.22,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURCHF,7,2,6,0,2,0.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURGBP,7,2,6,1,3,25.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURUSD,7,2,6,2,8,20.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,GBPUSD,7,2,6,7,7,50.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDCAD,7,2,6,2,2,50.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDCHF,7,2,6,12,4,75.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,NZDUSD,7,2,6,2,1,66.67,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,USDJPY,7,2,6,1,4,20.0,33.33
2014-08-02T00:00:00+00:00,2016-08-02T00:00:00+00:00,EURJPY,7,2,6,7,5,58.33,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,AUDUSD,7,2,6,6,7,46.15,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURCHF,7,2,6,0,3,0.0,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURGBP,7,2,6,2,1,66.67,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURUSD,7,2,6,3,5,37.5,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,GBPUSD,7,2,6,7,5,58.33,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCAD,7,2,6,2,1,66.67,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDCHF,7,2,6,5,3,62.5,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,NZDUSD,7,2,6,1,0,100.0,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,USDJPY,7,2,6,2,4,33.33,33.33
2013-08-02T00:00:00+00:00,2015-08-02T00:00:00+00:00,EURJPY,7,2,6,10,10,50.0,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,AUDUSD,7,2,6,8,7,53.33,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURCHF,7,2,6,2,3,40.0,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURGBP,7,2,6,1,0,100.0,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURUSD,7,2,6,4,7,36.36,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,GBPUSD,7,2,6,4,4,50.0,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDCHF,7,2,6,5,6,45.45,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,NZDUSD,7,2,6,0,1,0.0,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,USDJPY,7,2,6,0,3,0.0,33.33
2012-08-02T00:00:00+00:00,2014-08-02T00:00:00+00:00,EURJPY,7,2,6,3,8,27.27,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,AUDUSD,7,2,6,8,8,50.0,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURCHF,7,2,6,2,3,40.0,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURGBP,7,2,6,1,0,100.0,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURUSD,7,2,6,5,13,27.78,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,GBPUSD,7,2,6,3,11,21.43,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCAD,7,2,6,0,2,0.0,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDCHF,7,2,6,9,9,50.0,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,NZDUSD,7,2,6,0,2,0.0,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,USDJPY,7,2,6,1,2,33.33,33.33
2011-08-02T00:00:00+00:00,2013-08-02T00:00:00+00:00,EURJPY,7,2,6,5,7,41.67,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,AUDUSD,7,2,6,12,7,63.16,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURCHF,7,2,6,2,6,25.0,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURGBP,7,2,6,5,2,71.43,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURUSD,7,2,6,7,12,36.84,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,GBPUSD,7,2,6,7,6,53.85,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCAD,7,2,6,0,2,0.0,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDCHF,7,2,6,18,8,69.23,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,NZDUSD,7,2,6,0,1,0.0,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,USDJPY,7,2,6,1,0,100.0,33.33
2010-08-02T00:00:00+00:00,2012-08-02T00:00:00+00:00,EURJPY,7,2,6,21,14,60.0,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,AUDUSD,7,2,6,9,7,56.25,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURCHF,7,2,6,0,2,0.0,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURGBP,7,2,6,4,5,44.44,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURUSD,7,2,6,8,6,57.14,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,GBPUSD,7,2,6,17,10,62.96,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCAD,7,2,6,0,1,0.0,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDCHF,7,2,6,9,8,52.94,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,NZDUSD,7,2,6,1,1,50.0,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,USDJPY,7,2,6,1,0,100.0,33.33
2009-08-02T00:00:00+00:00,2011-08-02T00:00:00+00:00,EURJPY,7,2,6,18,11,62.07,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,AUDUSD,7,2,6,3,6,33.33,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURCHF,7,2,6,3,3,50.0,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURGBP,7,2,6,5,11,31.25,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURUSD,7,2,6,6,6,50.0,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,GBPUSD,7,2,6,14,12,53.85,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCAD,7,2,6,0,2,0.0,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDCHF,7,2,6,8,9,47.06,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,NZDUSD,7,2,6,2,3,40.0,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,USDJPY,7,2,6,1,1,50.0,33.33
2008-08-02T00:00:00+00:00,2010-08-02T00:00:00+00:00,EURJPY,7,2,6,13,7,65.0,33.33
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,AUDUSD,7,2,6,8,6,57.14,33.33
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURCHF,7,2,6,1,4,20.0,33.33
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURGBP,7,2,6,3,8,27.27,33.33
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,EURUSD,7,2,6,0,4,0.0,33.33
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,GBPUSD,7,2,6,2,5,28.57,33.33
2007-08-02T00:00:00+00:00,2009-08-02T00:00:00+00:00,USDCAD,7,2,6,0,2,0.0,33.33
